time_step,hour,time_of_day,traffic_phase,north_vehicles,south_vehicles,east_vehicles,west_vehicles,total_vehicles,north_vehicles_norm,south_vehicles_norm,east_vehicles_norm,west_vehicles_norm,total_vehicles_norm,queue_north,queue_south,queue_east,queue_west,queue_north_norm,queue_south_norm,queue_east_norm,queue_west_norm,wait_north,wait_south,wait_east,wait_west,avg_wait_time,density,congestion_level,pso_best_fitness,pso_improvement_pct,green_time_north,green_time_south,green_time_east,green_time_west,throughput_per_step,fuel_saved_litres,signal_efficiency_pct,peak_hour_flag,emergency_occurred
49,6,Early Morning,LOW,0.815,0.618,0.686,0.821,2.9399999999999995,0.08252853380158032,0.054768231473280186,0.06365353872983578,0.08173635307781649,0.07031073658866901,1,3,1,1,0.058823529411764705,0.16666666666666666,0.05555555555555555,0.05263157894736842,1.1492,1.5119,1.6359,1.7233,1.5050750000000002,0.1148,LOW,1.5334,15.09,13,9,14,9,0.44,0.283,85.96,0,0
49,6,Early Morning,LOW,1.156,1.025,1.068,0.894,4.143,0.13242610477026628,0.1148509005019191,0.11916872547594828,0.09233449477351918,0.11556692498683319,1,3,1,2,0.058823529411764705,0.16666666666666666,0.05555555555555555,0.10526315789473684,1.4203,1.4992,1.112,1.749,1.445125,0.1634,LOW,1.5525,28.4,14,9,14,9,0.2,0.291,95.34,0,0
49,6,Early Morning,LOW,1.296,1.419,1.076,1.519,5.31,0.15291191103306995,0.1730144670800118,0.12033134718790875,0.18307200929152148,0.15946881348280792,2,1,0,2,0.11764705882352941,0.05555555555555555,0.0,0.10526315789473684,1.4223,1.469,1.8835,1.4461,1.555225,0.2217,LOW,1.5225,29.59,10,9,12,9,0.82,1.239,97.53,0,0
49,6,Early Morning,LOW,1.543,1.511,1.134,1.327,5.515,0.18905472636815918,0.18659580749926188,0.12876035459962215,0.15519744483159117,0.1671807990369423,0,0,0,0,0.0,0.0,0.0,0.0,1.6738,1.2291,1.3937,1.2591,1.388925,0.2268,LOW,1.4127,17.97,8,14,9,12,0.32,0.234,94.15,0,0
49,6,Early Morning,LOW,0.615,0.467,0.676,0.621,2.379,0.053263096283289436,0.03247711839385888,0.062200261589885196,0.05270034843205574,0.04920622977955007,2,0,1,3,0.11764705882352941,0.0,0.05555555555555555,0.15789473684210525,1.4634,1.8593,1.2999,1.4428,1.51635,0.0971,LOW,1.5723,17.5,10,8,11,10,0.7,0.551,87.16,0,0
49,6,Early Morning,LOW,1.067,1.239,1.057,0.993,4.356,0.11940298507462685,0.1464422793032182,0.11757012062200262,0.10670731707317074,0.12357986607478746,1,1,0,1,0.058823529411764705,0.05555555555555555,0.0,0.05263157894736842,1.708,1.1154,1.5432,1.752,1.52965,0.1934,LOW,1.5002,15.38,10,10,9,14,0.84,0.541,88.34,0,0
49,6,Early Morning,LOW,1.448,1.143,1.404,1.083,5.078,0.17515364354697102,0.1322704458222616,0.16799883737828805,0.11977351916376305,0.15074110300203147,2,1,0,0,0.11764705882352941,0.05555555555555555,0.0,0.0,1.7081,1.3038,1.5934,1.8612,1.616625,0.2157,LOW,1.548,27.01,10,8,9,12,0.38,0.514,89.29,0,0
49,6,Early Morning,LOW,0.979,1.239,1.25,0.928,4.396,0.10652619256657886,0.1464422793032182,0.14561836942304898,0.0972706155632985,0.12508464374388686,3,0,0,1,0.1764705882352941,0.0,0.0,0.05263157894736842,1.3119,1.1845,1.6253,1.3658,1.3718750000000002,0.19,LOW,1.4409,29.13,9,9,11,10,0.36,0.504,90.21,0,0
49,6,Early Morning,LOW,0.618,0.595,0.627,0.627,2.467,0.053702077846063796,0.05137289636846767,0.055079203604127304,0.05357142857142857,0.052516740651568736,2,2,1,1,0.11764705882352941,0.1111111111111111,0.05555555555555555,0.05263157894736842,1.7204,1.9378,1.4426,1.1263,1.556775,0.0991,LOW,1.5428,19.4,8,13,12,13,0.42,0.368,88.49,0,0
49,6,Early Morning,LOW,0.998,1.39,1.11,1.271,4.769,0.10930640913081649,0.16873339238263949,0.12527248946374075,0.14706736353077815,0.13911669550823869,1,1,2,0,0.058823529411764705,0.05555555555555555,0.1111111111111111,0.0,1.5023,1.6726,1.2103,1.3382,1.43085,0.1997,LOW,1.4529,21.72,8,9,8,9,0.28,0.267,90.04,0,0
49,6,Early Morning,LOW,1.26,0.976,1.031,1.119,4.385999999999999,0.14764413227977757,0.10761736049601417,0.11379160005813108,0.125,0.12470844932661199,2,1,0,0,0.11764705882352941,0.05555555555555555,0.0,0.0,1.9304,1.8327,1.8015,1.054,1.65465,0.1768,LOW,1.5099,27.21,8,13,12,9,0.46,0.613,94.63,0,0
49,6,Early Morning,LOW,1.118,1.308,1.107,1.394,4.9270000000000005,0.12686567164179105,0.15662828461765577,0.12483650632175558,0.164924506387921,0.14506056730118128,1,0,3,4,0.058823529411764705,0.0,0.16666666666666666,0.21052631578947367,1.2327,1.2438,1.9178,1.3246,1.429725,0.2283,LOW,1.4764,16.79,8,8,8,11,0.58,0.408,92.74,0,0
49,6,Early Morning,LOW,1.087,1.276,1.071,1.489,4.923,0.12232952882645595,0.15190434012400356,0.11960470861793346,0.1787166085946574,0.14491008953427134,1,0,3,1,0.058823529411764705,0.0,0.16666666666666666,0.05263157894736842,1.3806,1.5138,1.2392,1.4565,1.3975250000000001,0.2141,LOW,1.3861,21.79,10,9,11,13,0.54,0.493,86.59,0,0
49,6,Early Morning,LOW,0.995,1.159,1.276,1.073,4.503,0.10886742756804213,0.1346324180690877,0.14939688998692052,0.11832171893147503,0.12910992400872773,1,1,1,2,0.058823529411764705,0.05555555555555555,0.05555555555555555,0.10526315789473684,1.1102,1.439,1.9298,1.4252,1.47605,0.2042,LOW,1.4312,28.37,8,9,13,11,0.34,0.455,90.45,0,0
49,6,Early Morning,LOW,1.357,1.571,1.252,1.103,5.2829999999999995,0.16183786947614867,0.19545320342485975,0.1459090248510391,0.12267711962833913,0.15845308855616583,3,1,0,1,0.1764705882352941,0.05555555555555555,0.0,0.05263157894736842,1.7251,1.884,1.1655,1.9024,1.66925,0.2243,LOW,1.6779,14.03,13,8,12,14,0.6,0.388,92.32,0,0
49,6,Early Morning,LOW,1.084,0.861,0.979,1.249,4.173,0.12189054726368159,0.09064068497195157,0.10623455893038802,0.1438734030197445,0.11669550823865776,3,1,0,1,0.1764705882352941,0.05555555555555555,0.0,0.05263157894736842,1.4542,1.5668,1.6022,1.4293,1.513125,0.1745,LOW,1.6506,28.91,9,13,9,14,0.22,0.349,91.34,0,0
49,6,Early Morning,LOW,1.317,0.928,1.275,0.885,4.405,0.15598478197249047,0.10053144375553588,0.14925156227292544,0.09102787456445993,0.12542321871943424,3,3,1,1,0.1764705882352941,0.16666666666666666,0.05555555555555555,0.05263157894736842,1.0588,1.8283,1.8274,1.6992,1.603425,0.183,LOW,1.5556,20.46,10,12,13,13,0.54,0.51,93.83,0,0
49,6,Early Morning,LOW,1.381,1.302,1.097,1.116,4.896,0.16534972197834358,0.15574254502509596,0.12338322918180497,0.12456445993031362,0.14389436460762925,0,1,0,2,0.0,0.05555555555555555,0.0,0.10526315789473684,1.6742,1.8721,1.5439,1.3327,1.605725,0.2002,LOW,1.551,23.05,12,9,12,10,0.38,0.417,89.53,0,0
49,6,Early Morning,LOW,0.75,0.613,0.858,0.849,3.0700000000000003,0.07301726660813579,0.054030115146147036,0.0886499055369859,0.08580139372822299,0.07520126401324206,2,1,2,1,0.11764705882352941,0.05555555555555555,0.1111111111111111,0.05263157894736842,1.8488,1.5778,1.1932,1.5097,1.532375,0.1202,LOW,1.5388,19.66,14,8,10,12,0.58,0.516,90.96,0,0
49,6,Early Morning,LOW,1.458,1.502,1.605,1.248,5.813,0.17661691542288555,0.1852671981104222,0.19720970789129488,0.1437282229965157,0.17839139267173276,0,0,2,1,0.0,0.0,0.1111111111111111,0.05263157894736842,1.6287,1.0795,1.1768,1.1175,1.2506249999999999,0.2372,LOW,1.3509,28.73,8,13,13,14,0.24,0.309,93.02,0,0
49,6,Early Morning,LOW,1.22,1.076,1.147,1.017,4.460000000000001,0.1417910447761194,0.1223796870386773,0.13064961488155794,0.110191637630662,0.1274922880144459,3,0,1,1,0.1764705882352941,0.0,0.05555555555555555,0.05263157894736842,1.2476,1.0601,1.6728,1.7113,1.4229500000000002,0.1776,LOW,1.4934,29.5,12,12,13,11,0.28,0.413,94.03,0,0
49,6,Early Morning,LOW,1.204,1.401,1.228,1.08,4.913,0.13944980977465612,0.17035724830233245,0.1424211597151577,0.11933797909407667,0.1445338951169965,2,2,1,1,0.11764705882352941,0.1111111111111111,0.05555555555555555,0.05263157894736842,1.3531,1.6748,1.2153,1.0756,1.3296999999999999,0.2084,LOW,1.3718,13.7,11,8,12,8,0.42,0.216,87.13,0,0
49,6,Early Morning,LOW,0.719,0.639,0.627,0.787,2.7720000000000002,0.06848112379280069,0.05786832004723944,0.055079203604127304,0.07680023228803717,0.0639906703784516,1,1,0,2,0.058823529411764705,0.05555555555555555,0.0,0.10526315789473684,1.7321,1.2993,1.4198,1.2339,1.421275,0.121,LOW,1.4843,26.95,12,9,8,13,0.8,1.034,95.93,0,0
49,6,Early Morning,LOW,0.979,1.014,0.892,1.139,4.024,0.10652619256657886,0.11322704458222616,0.0935910478128179,0.12790360046457608,0.11109021142126252,1,1,1,0,0.058823529411764705,0.05555555555555555,0.05555555555555555,0.0,1.883,1.855,1.8229,1.3989,1.73995,0.1663,LOW,1.664,24.58,10,12,11,9,0.62,0.794,88.45,0,0
49,6,Early Morning,LOW,0.969,1.041,0.938,0.98,3.9279999999999995,0.10506292069066431,0.1172128727487452,0.10027612265659061,0.10481997677119628,0.10747874501542395,2,1,1,0,0.11764705882352941,0.05555555555555555,0.05555555555555555,0.0,1.1958,1.2766,1.3659,1.3673,1.3014,0.1774,LOW,1.5222,28.79,13,9,8,11,0.38,0.552,90.1,0,0
49,6,Early Morning,LOW,1.404,1.228,1.23,1.073,4.935,0.168715247292947,0.14481842338352524,0.14271181514314782,0.11832171893147503,0.14536152283500112,3,1,1,1,0.1764705882352941,0.05555555555555555,0.05555555555555555,0.05263157894736842,1.857,1.808,1.9417,1.5011,1.77695,0.1995,LOW,1.6685,14.03,13,8,14,13,0.64,0.412,90.73,0,0
49,6,Early Morning,LOW,0.895,0.836,0.957,1.034,3.7219999999999995,0.0942347088088967,0.0869501033362858,0.10303734922249674,0.1126596980255517,0.0997291400195621,3,1,1,1,0.1764705882352941,0.05555555555555555,0.05555555555555555,0.05263157894736842,1.7053,1.9143,1.8755,1.4714,1.741625,0.161,LOW,1.6379,16.61,14,13,9,10,0.68,0.524,91.52,0,0
49,6,Early Morning,LOW,0.567,0.457,0.562,0.507,2.093,0.04623939127889961,0.031000885739592567,0.045632902194448495,0.03614982578397213,0.038447069445489424,3,0,1,2,0.1764705882352941,0.0,0.05555555555555555,0.10526315789473684,1.7172,1.5657,1.5286,1.5039,1.57885,0.086,LOW,1.5912,21.57,14,10,11,10,0.46,0.475,92.22,0,0
49,6,Early Morning,LOW,1.422,1.143,1.168,1.458,5.191,0.1713491366695932,0.1322704458222616,0.13370149687545416,0.17421602787456444,0.15499209991723725,1,1,2,0,0.058823529411764705,0.05555555555555555,0.1111111111111111,0.0,1.5187,1.1388,1.5254,1.712,1.473725,0.2068,LOW,1.4793,23.52,13,11,11,14,0.36,0.387,89.61,0,0
49,6,Early Morning,LOW,0.578,0.444,0.484,0.434,1.94,0.047848990342405605,0.02908178328904635,0.03429734050283389,0.025551684088269445,0.03269129486118426,2,0,1,0,0.11764705882352941,0.0,0.05555555555555555,0.0,1.7732,1.0804,1.7886,1.6592,1.57535,0.085,LOW,1.5989,14.99,11,12,13,12,0.54,0.36,91.12,0,1
49,6,Early Morning,LOW,0.813,0.836,0.767,0.654,3.07,0.0822358794263974,0.0869501033362858,0.07542508356343555,0.05749128919860628,0.07520126401324204,0,1,0,2,0.0,0.05555555555555555,0.0,0.10526315789473684,1.1752,1.7997,1.857,1.2039,1.50895,0.1237,LOW,1.616,17.66,12,8,14,12,0.5,0.409,88.5,0,0
49,6,Early Morning,LOW,1.678,1.481,1.349,1.202,5.71,0.20880889669300554,0.18216710953646295,0.16000581310855982,0.1370499419279907,0.17451659017380183,0,2,1,1,0.0,0.1111111111111111,0.05555555555555555,0.05263157894736842,1.9331,1.4277,1.936,1.6231,1.729975,0.2332,LOW,1.647,30.88,12,10,8,12,0.5,0.869,90.85,0,0
49,6,Early Morning,LOW,1.25,0.964,1.254,0.918,4.386,0.14618086040386302,0.10584588131089459,0.14619968027902921,0.09581881533101047,0.12470844932661201,1,1,0,0,0.058823529411764705,0.05555555555555555,0.0,0.0,1.4043,1.5814,1.3732,1.203,1.3904750000000001,0.1863,LOW,1.3909,16.48,12,10,14,13,0.5,0.324,90.47,0,0
49,6,Early Morning,LOW,1.144,1.103,1.565,1.322,5.134,0.13067017851916884,0.12636551520519634,0.19139659933149253,0.15447154471544716,0.15284779173877064,0,1,2,0,0.0,0.05555555555555555,0.1111111111111111,0.0,1.6933,1.688,1.2771,1.6067,1.566275,0.2185,LOW,1.4758,20.76,11,11,14,13,0.32,0.292,94.75,0,0
49,6,Early Morning,LOW,0.647,0.675,0.77,0.877,2.9690000000000003,0.05794556628621598,0.06318275760259817,0.07586106670542073,0.08986643437862951,0.0714017003987661,0,1,0,1,0.0,0.05555555555555555,0.0,0.05263157894736842,1.9104,1.9061,1.563,1.1023,1.62045,0.1304,LOW,1.49,21.68,13,8,8,13,0.44,0.428,91.06,0,0
49,6,Early Morning,LOW,1.546,1.59,1.735,1.251,6.122,0.18949370793093356,0.19825804546796577,0.21610231071065256,0.14416376306620207,0.19001580016552555,2,0,5,1,0.11764705882352941,0.0,0.2777777777777778,0.05263157894736842,1.5342,1.51,1.8878,1.8365,1.692125,0.2486,LOW,1.5827,27.77,10,13,13,9,0.44,0.632,89.88,0,0
49,6,Early Morning,LOW,0.663,0.65,0.712,0.719,2.744,0.06028680128767925,0.0594921759669324,0.0674320592937073,0.06692799070847852,0.06293732601008202,1,1,0,2,0.058823529411764705,0.05555555555555555,0.0,0.10526315789473684,1.1107,1.2056,1.1659,1.5047,1.2467249999999999,0.1106,LOW,1.4073,21.11,14,9,13,14,0.44,0.391,95.59,0,0
49,6,Early Morning,LOW,1.587,1.34,1.314,1.318,5.558999999999999,0.19549312262218319,0.16135222911130795,0.15491934311873276,0.15389082462253195,0.1688360544729516,0,0,2,1,0.0,0.0,0.1111111111111111,0.05263157894736842,1.0891,1.0615,1.6371,1.5148,1.325625,0.2293,LOW,1.5012,30.36,12,13,9,9,0.62,0.958,94.27,0,0
49,6,Early Morning,LOW,1.17,1.259,1.274,1.485,5.188,0.13447468539654667,0.1493947446117508,0.1491062345589304,0.17813588850174217,0.1548792415920548,3,1,2,0,0.1764705882352941,0.05555555555555555,0.1111111111111111,0.0,1.8456,1.8582,1.6884,1.5736,1.74145,0.2384,LOW,1.7394,30.79,13,8,10,11,0.7,1.279,94.87,0,0
49,6,Early Morning,LOW,0.665,0.618,0.679,0.811,2.773,0.060579455662862165,0.054768231473280186,0.06263624473187038,0.08028455284552846,0.06402828982017908,2,2,2,0,0.11764705882352941,0.1111111111111111,0.1111111111111111,0.0,1.7843,1.6753,1.6628,1.9064,1.7572,0.1146,LOW,1.6428,27.29,13,12,12,14,0.66,0.961,88.33,0,0
49,6,Early Morning,LOW,0.957,0.846,0.81,0.758,3.371,0.10330699443956687,0.08842633599055211,0.08167417526522308,0.07259001161440184,0.08652471597321496,0,0,1,1,0.0,0.0,0.05555555555555555,0.05263157894736842,1.8248,1.4222,1.1153,1.0794,1.3604249999999998,0.1344,LOW,1.546,25.96,8,11,9,10,0.54,0.691,93.51,0,0
49,6,Early Morning,LOW,1.207,1.163,1.485,1.314,5.1690000000000005,0.13988879133743048,0.1352229111307942,0.17977038221188785,0.15331010452961674,0.1541644721992326,1,0,0,2,0.058823529411764705,0.0,0.0,0.10526315789473684,1.6617,1.6917,1.8918,1.1084,1.5884,0.2148,LOW,1.546,24.38,9,10,13,8,0.3,0.353,90.29,0,0
49,6,Early Morning,LOW,0.879,0.963,0.701,0.83,3.373,0.0918934738074334,0.10569825804546798,0.06583345443976166,0.08304297328687571,0.08659995485666994,0,2,2,1,0.0,0.1111111111111111,0.1111111111111111,0.05263157894736842,1.273,1.0954,1.2274,1.2019,1.199425,0.1339,LOW,1.3456,23.34,13,13,10,12,0.74,0.716,87.2,0,0
49,6,Early Morning,LOW,1.325,1.597,1.356,1.235,5.513,0.1571553994732221,0.19929140832595216,0.16102310710652523,0.14184088269454126,0.16710556015348735,1,2,1,0,0.058823529411764705,0.1111111111111111,0.05555555555555555,0.0,1.4376,1.7532,1.0513,1.1785,1.35515,0.2424,LOW,1.4034,24.51,11,12,10,13,0.22,0.237,94.75,0,0
49,6,Early Morning,LOW,0.616,0.754,0.721,0.822,2.9130000000000003,0.05340942347088088,0.07484499557130203,0.06874000871966285,0.08188153310104529,0.06929501166202695,2,1,1,0,0.11764705882352941,0.05555555555555555,0.05555555555555555,0.0,1.2149,1.5058,1.514,1.1701,1.3512,0.1218,LOW,1.532,27.32,11,11,11,13,0.38,0.517,90.61,0,0
49,6,Early Morning,LOW,1.263,1.403,1.542,1.461,5.6690000000000005,0.14808311384255193,0.17065249483318573,0.1880540619096062,0.17465156794425088,0.17297419306297498,1,3,0,0,0.058823529411764705,0.16666666666666666,0.0,0.0,1.0981,1.8809,1.0831,1.3873,1.36235,0.2316,LOW,1.4419,28.6,12,8,12,10,0.88,1.201,90.68,0,0
49,6,Early Morning,LOW,0.905,0.965,1.003,0.842,3.7150000000000003,0.09569798068481122,0.10599350457632123,0.10972242406626945,0.08478513356562137,0.09946580392746973,1,2,2,1,0.058823529411764705,0.1111111111111111,0.1111111111111111,0.05263157894736842,1.3554,1.5405,1.0679,1.3745,1.334575,0.1512,LOW,1.4142,22.16,13,14,13,8,0.38,0.361,96.01,0,0
49,6,Early Morning,LOW,0.671,0.79,0.63,0.796,2.8870000000000005,0.061457418788410885,0.08015943312666077,0.05551518674611249,0.0781068524970964,0.06831690617711235,1,1,0,3,0.058823529411764705,0.05555555555555555,0.0,0.15789473684210525,1.4712,1.204,1.4737,1.7767,1.4814,0.1197,LOW,1.4179,26.74,11,10,13,8,0.76,0.929,89.86,0,0
49,6,Early Morning,LOW,0.764,0.825,0.761,0.713,3.063,0.07506584723441614,0.08532624741659284,0.0745531172794652,0.06605691056910568,0.07493792792114966,0,1,3,0,0.0,0.05555555555555555,0.16666666666666666,0.0,1.3467,1.1854,1.637,1.688,1.464275,0.1231,LOW,1.4056,17.54,8,14,13,10,0.26,0.184,93.57,0,0
49,6,Early Morning,LOW,1.425,1.412,1.274,1.51,5.6209999999999996,0.17178811823236756,0.1719811042220254,0.1491062345589304,0.18176538908246226,0.1711684598600557,1,2,0,0,0.058823529411764705,0.1111111111111111,0.0,0.0,1.9257,1.4955,1.7756,1.1491,1.5864749999999999,0.2377,LOW,1.5057,22.55,9,13,9,10,0.52,0.538,86.78,0,0
49,6,Early Morning,LOW,0.858,0.92,0.902,0.886,3.5660000000000003,0.08882060286801285,0.09935045763212283,0.09504432495276852,0.09117305458768873,0.09386050711007451,2,0,3,0,0.11764705882352941,0.0,0.16666666666666666,0.0,1.522,1.2956,1.6063,1.095,1.3797249999999999,0.1527,LOW,1.4599,29.04,12,14,11,8,0.48,0.677,93.89,0,0
50,0,Morning Rush,HIGH,3.521,4.271,4.121,3.252,15.165,0.47848990342405623,0.594036020076764,0.562854236302863,0.43466898954703825,0.5302084117071703,11,5,6,8,0.6470588235294118,0.2777777777777778,0.3333333333333333,0.42105263157894735,7.1324,9.29,9.2252,10.4143,9.015474999999999,0.6115,MEDIUM,8.9255,17.24,12,10,12,9,0.314,1.408,87.87,0,0
50,0,Morning Rush,HIGH,4.228,3.907,3.923,4.764,16.822,0.5819432250512144,0.5403011514614703,0.5340793489318413,0.6541811846689897,0.5925438266496126,10,2,10,8,0.5882352941176471,0.1111111111111111,0.5555555555555556,0.42105263157894735,9.811,9.3772,6.6741,9.3365,8.7997,0.6969,MEDIUM,8.6244,24.01,11,13,8,14,0.588,3.869,89.6,0,0
50,0,Morning Rush,HIGH,4.7,4.435,3.27,4.328,16.733,0.651009657594381,0.6182462356067315,0.4391803516930679,0.5908826945412312,0.5891956963358664,11,4,9,3,0.6470588235294118,0.2222222222222222,0.5,0.15789473684210525,7.067,8.0507,9.3606,10.9436,8.855475,0.6749,MEDIUM,8.99,17.31,11,9,11,10,0.51,2.316,86.33,0,0
50,0,Morning Rush,HIGH,4.131,3.109,4.387,3.896,15.523,0.5677494878548435,0.4224977856510186,0.6015114082255485,0.528164924506388,0.5436761718456099,4,10,7,5,0.23529411764705882,0.5555555555555556,0.38888888888888884,0.2631578947368421,8.5922,7.2853,6.4163,7.094,7.3469500000000005,0.6452,MEDIUM,8.3976,30.04,14,8,8,8,0.471,4.095,94.83,0,0
50,0,Morning Rush,HIGH,5.35,5.864,5.149,5.389,21.752,0.7461223295288264,0.8291998819013876,0.7122511262897835,0.7449186991869919,0.7780076743661125,4,9,9,7,0.23529411764705882,0.5,0.5,0.3684210526315789,11.1756,9.153,8.9554,10.4934,9.94435,0.8148,HIGH,10.4288,29.94,12,9,8,14,0.196,2.108,94.36,0,0
50,0,Morning Rush,HIGH,5.79,5.635,5.176,5.152,21.753,0.8105062920690664,0.795394154118689,0.7161749745676501,0.7105110336817655,0.77804529380784,8,6,8,8,0.47058823529411764,0.3333333333333333,0.4444444444444444,0.42105263157894735,10.7215,10.5152,7.5542,7.0577,8.96215,0.8201,HIGH,9.1002,27.12,9,12,13,8,0.588,4.807,92.21,0,0
50,0,Morning Rush,HIGH,3.611,3.854,4.588,4.264,16.317,0.4916593503072872,0.5324771183938588,0.6307222787385555,0.5815911730545877,0.5735460085772328,7,6,9,5,0.4117647058823529,0.3333333333333333,0.5,0.2631578947368421,10.7083,8.4232,10.8121,9.6661,9.902425,0.6878,MEDIUM,9.8103,16.0,10,12,8,8,0.765,3.448,93.69,0,0
50,0,Morning Rush,HIGH,4.219,3.774,4.273,3.812,16.078,0.5806262803628914,0.5206672571597283,0.5849440488301119,0.5159698025551684,0.5645549620043638,8,10,11,8,0.47058823529411764,0.5555555555555556,0.611111111111111,0.42105263157894735,11.4786,10.662,8.0155,8.2647,9.6052,0.6948,MEDIUM,9.392,18.73,8,10,8,13,0.608,3.176,91.03,0,0
50,0,Morning Rush,HIGH,4.626,4.775,4.278,4.885,18.564,0.6401814457126134,0.6684381458517862,0.5856706874000871,0.6717479674796748,0.658076894138891,7,11,13,12,0.4117647058823529,0.611111111111111,0.7222222222222222,0.631578947368421,8.5565,10.136,11.0027,6.9191,9.153575,0.7516,HIGH,9.26,24.32,10,9,12,14,0.49,3.52,90.88,0,0
50,0,Morning Rush,HIGH,5.54,4.728,4.762,4.028,19.058,0.7739244951712028,0.6614998523767345,0.6560093009736956,0.54732868757259,0.6766608983522685,10,12,9,9,0.5882352941176471,0.6666666666666666,0.5,0.47368421052631576,7.2408,11.4741,9.0991,10.0635,9.469375,0.7918,HIGH,9.41,22.61,11,8,10,11,0.765,5.072,89.99,0,0
50,0,Morning Rush,HIGH,4.686,4.145,5.114,4.849,18.794,0.6489610769681007,0.5754354886330084,0.7071646562999564,0.6665214866434379,0.6667293657362126,10,7,6,6,0.5882352941176471,0.38888888888888884,0.3333333333333333,0.3157894736842105,8.8566,11.6424,9.7368,9.5212,9.939250000000001,0.7707,HIGH,9.3208,23.18,12,10,11,10,0.49,3.328,92.87,0,0
50,0,Morning Rush,HIGH,4.685,5.12,4.762,3.529,18.096,0.6488147497805091,0.719368172423974,0.6560093009736956,0.47488385598141697,0.6404709954104282,7,9,4,7,0.4117647058823529,0.5,0.2222222222222222,0.3684210526315789,8.8859,9.0872,8.4192,7.4002,8.448125,0.7252,HIGH,8.7262,24.13,9,14,12,12,0.706,4.727,89.96,0,0
50,0,Morning Rush,HIGH,3.51,3.184,3.643,3.878,14.215,0.47688030436055023,0.43356953055801595,0.4933875890132248,0.5255516840882695,0.49446994206605976,4,9,5,6,0.23529411764705882,0.5,0.2777777777777778,0.3157894736842105,7.03,7.7939,10.8082,8.9156,8.636925,0.6556,MEDIUM,9.046,20.83,8,14,12,13,0.51,2.928,86.9,0,0
50,0,Morning Rush,HIGH,4.7,4.891,5.114,5.351,20.056,0.651009657594381,0.6855624446412754,0.7071646562999564,0.7394018583042974,0.7142051011962983,7,7,8,12,0.4117647058823529,0.38888888888888884,0.4444444444444444,0.631578947368421,10.0165,11.2617,9.0199,11.4312,10.432324999999999,0.8367,HIGH,10.211,20.37,12,10,12,13,0.314,1.978,86.65,0,0
50,0,Morning Rush,HIGH,6.362,5.044,6.051,5.574,23.031,0.8942054433713784,0.7081488042515499,0.8433367243133266,0.7717770034843205,0.8261229403355654,11,6,3,5,0.6470588235294118,0.3333333333333333,0.16666666666666666,0.2631578947368421,8.7691,10.0179,8.8965,9.6322,9.328925,0.9156,HIGH,8.932,17.39,11,9,8,9,0.667,3.026,86.69,0,0
50,0,Morning Rush,HIGH,5.682,5.681,5.235,4.172,20.77,0.7947029558091894,0.8021848243283141,0.7247493096933586,0.5682346109175377,0.7410653825897224,8,9,7,7,0.47058823529411764,0.5,0.38888888888888884,0.3684210526315789,9.0992,11.5426,10.432,6.804,9.46945,0.8628,HIGH,9.0681,24.78,12,14,13,11,0.843,6.08,94.94,0,0
50,0,Morning Rush,HIGH,3.281,3.025,3.13,3.063,12.499,0.44337137840210716,0.41009743135518156,0.41883447173375965,0.40722996515679444,0.42991498006169593,8,13,4,2,0.47058823529411764,0.7222222222222222,0.2222222222222222,0.10526315789473684,7.5167,9.5605,7.9222,7.2996,8.07475,0.6083,MEDIUM,8.9769,18.61,13,11,9,12,0.686,3.399,94.81,0,0
50,0,Morning Rush,HIGH,5.389,4.367,5.45,3.994,19.2,0.7518290898448932,0.6082078535577207,0.7559947682022962,0.5423925667828108,0.6820028590775713,4,10,4,5,0.23529411764705882,0.5555555555555556,0.2222222222222222,0.2631578947368421,6.4783,9.4572,11.1623,8.0295,8.781825,0.789,HIGH,8.4613,26.45,8,8,10,14,0.549,4.031,97.38,0,0
50,0,Morning Rush,HIGH,4.563,4.867,4.223,5.562,19.215,0.6309628328943517,0.6820194862710363,0.577677663130359,0.770034843205575,0.6825671507034836,5,4,7,5,0.29411764705882354,0.2222222222222222,0.38888888888888884,0.2631578947368421,8.3599,7.0448,11.6018,8.2967,8.825800000000001,0.8269,HIGH,8.4533,25.25,12,8,9,11,0.353,2.432,97.14,0,0
50,0,Morning Rush,HIGH,3.793,3.109,3.102,4.366,14.37,0.5182908984489318,0.4224977856510186,0.41476529574189797,0.5963995354239257,0.5003009555338199,5,11,6,12,0.29411764705882354,0.611111111111111,0.3333333333333333,0.631578947368421,7.4592,9.009,10.4388,9.3639,9.067725,0.6115,MEDIUM,9.7079,25.8,14,10,10,10,0.608,4.952,88.52,0,0
50,0,Morning Rush,HIGH,4.082,3.688,3.675,5.03,16.475,0.5605794556628622,0.5079716563330381,0.4980380758610667,0.6927990708478514,0.5794898803701755,4,6,7,7,0.23529411764705882,0.3333333333333333,0.38888888888888884,0.3684210526315789,11.2602,7.0048,6.7428,11.4866,9.1236,0.7205,HIGH,8.4752,14.58,14,8,10,11,0.451,1.574,90.43,0,0
50,0,Morning Rush,HIGH,4.272,3.965,3.601,3.971,15.809000000000001,0.5883816213052385,0.5488633008562148,0.4872838250254324,0.5390534262485482,0.5544353321796706,5,6,8,5,0.29411764705882354,0.3333333333333333,0.4444444444444444,0.2631578947368421,8.3336,7.9807,7.4636,11.5201,8.8245,0.5959,MEDIUM,9.2506,22.89,11,13,10,12,0.353,2.339,88.12,0,0
